data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-07,inconsistent,0,2
2021-06-30,2021-02-07,consistent,0,169
2021-06-30,2021-02-06,inconsistent,0,25
2021-06-30,2021-02-06,consistent,1,1745
2021-06-30,2021-02-05,inconsistent,0,114
2021-06-30,2021-02-05,consistent,2,4047
2021-06-30,2021-02-04,inconsistent,0,152
2021-06-30,2021-02-04,consistent,2,3886
2021-06-30,2021-02-03,inconsistent,0,236
2021-06-30,2021-02-03,consistent,2,4294
2021-06-30,2021-02-02,inconsistent,0,230
2021-06-30,2021-02-02,consistent,2,3877
2021-06-30,2021-02-01,inconsistent,0,26
2021-06-30,2021-02-01,consistent,3,4181
2021-06-30,2021-02-01,inconsistent,0,26
2021-06-30,2021-02-01,consistent,1,4181
2021-06-30,2021-02-02,inconsistent,0,230
2021-06-30,2021-02-03,inconsistent,0,236
2021-06-30,2021-02-04,inconsistent,0,152
2021-06-30,2021-02-05,inconsistent,0,114
2021-06-30,2021-02-02,consistent,1,3877
2021-06-30,2021-02-03,consistent,1,4294
2021-06-30,2021-02-04,consistent,1,3886
2021-06-30,2021-02-05,consistent,1,4047
2021-06-30,2021-02-06,inconsistent,0,25
2021-06-30,2021-02-07,inconsistent,0,2
2021-06-30,2021-02-06,consistent,0,1745
2021-06-30,2021-02-07,consistent,0,169
