data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-03,inconsistent,0,62
2021-07-02,2021-05-03,consistent,3,16114
2021-07-02,2021-05-04,inconsistent,0,116
2021-07-02,2021-05-04,consistent,3,22672
2021-07-02,2021-05-06,inconsistent,0,44
2021-07-02,2021-05-05,inconsistent,0,34
2021-07-02,2021-05-06,consistent,4,19942
2021-07-02,2021-05-07,inconsistent,0,26
2021-07-02,2021-05-05,consistent,4,21579
2021-07-02,2021-05-07,consistent,3,17123
2021-07-02,2021-05-08,inconsistent,0,198
2021-07-02,2021-05-08,consistent,2,8209
2021-07-02,2021-05-09,consistent,2,4552
