data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-07,inconsistent,0,230
2021-07-01,2021-04-07,consistent,3,13526
2021-07-01,2021-04-06,inconsistent,0,204
2021-07-01,2021-04-06,consistent,4,16630
2021-07-01,2021-04-05,inconsistent,0,516
2021-07-01,2021-04-05,consistent,7,20384
2021-07-01,2021-04-08,inconsistent,0,300
2021-07-01,2021-04-08,consistent,3,9665
2021-07-01,2021-04-10,inconsistent,0,62
2021-07-01,2021-04-10,consistent,3,10439
2021-07-01,2021-04-09,inconsistent,0,258
2021-07-01,2021-04-09,consistent,5,20186
