data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-01,inconsistent,0,306
2021-07-01,2021-03-01,consistent,4,4621
2021-07-01,2021-03-02,inconsistent,0,306
2021-07-01,2021-03-02,consistent,3,6386
2021-07-01,2021-03-03,inconsistent,0,604
2021-07-01,2021-03-03,consistent,3,5819
2021-07-01,2021-03-04,inconsistent,0,366
2021-07-01,2021-03-04,consistent,2,6929
2021-07-01,2021-03-06,inconsistent,0,215
2021-07-01,2021-03-06,consistent,2,2687
2021-07-01,2021-03-07,inconsistent,0,2
2021-07-01,2021-03-07,consistent,2,547
2021-07-01,2021-03-05,inconsistent,0,432
2021-07-01,2021-03-05,consistent,3,7018
