data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-15,inconsistent,0,244
2021-07-01,2021-03-15,consistent,3,6204
2021-07-01,2021-03-16,inconsistent,0,272
2021-07-01,2021-03-17,inconsistent,0,265
2021-07-01,2021-03-16,consistent,3,4795
2021-07-01,2021-03-17,consistent,3,4868
2021-07-01,2021-03-18,inconsistent,0,402
2021-07-01,2021-03-18,consistent,3,5872
2021-07-01,2021-03-21,inconsistent,0,8
2021-07-01,2021-03-21,consistent,2,1371
2021-07-01,2021-03-20,inconsistent,0,52
2021-07-01,2021-03-20,consistent,4,6372
2021-07-01,2021-03-19,inconsistent,0,342
2021-07-01,2021-03-19,consistent,6,12343
