data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-24,inconsistent,0,12
2021-07-02,2021-05-24,consistent,3,6747
2021-07-02,2021-05-25,inconsistent,0,2
2021-07-02,2021-05-25,consistent,2,12587
2021-07-02,2021-05-26,inconsistent,0,2
2021-07-02,2021-05-26,consistent,3,9098
2021-07-02,2021-05-27,inconsistent,0,4
2021-07-02,2021-05-27,consistent,4,18803
2021-07-02,2021-05-30,consistent,3,6077
2021-07-02,2021-05-28,inconsistent,0,2
2021-07-02,2021-05-28,consistent,6,21924
2021-07-02,2021-05-29,inconsistent,0,4
2021-07-02,2021-05-29,consistent,6,17094
