data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-15,inconsistent,0,133
2021-06-30,2021-02-15,consistent,3,7831
2021-06-30,2021-02-16,inconsistent,0,84
2021-06-30,2021-02-16,consistent,3,12864
2021-06-30,2021-02-17,inconsistent,0,397
2021-06-30,2021-02-17,consistent,4,32278
2021-06-30,2021-02-20,inconsistent,0,88
2021-06-30,2021-02-20,consistent,3,5518
2021-06-30,2021-02-21,consistent,3,673
2021-06-30,2021-02-18,inconsistent,0,472
2021-06-30,2021-02-18,consistent,5,37353
2021-06-30,2021-02-19,inconsistent,0,304
2021-06-30,2021-02-19,consistent,7,27798
