data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-03,inconsistent,0,358
2021-07-01,2021-05-03,consistent,9,41148
2021-07-01,2021-05-04,inconsistent,0,114
2021-07-01,2021-05-04,consistent,10,40095
2021-07-01,2021-05-05,inconsistent,0,220
2021-07-01,2021-05-05,consistent,13,62104
2021-07-01,2021-05-09,consistent,1,656
2021-07-01,2021-05-08,inconsistent,0,167
2021-07-01,2021-05-08,consistent,9,34190
2021-07-01,2021-05-06,inconsistent,0,310
2021-07-01,2021-05-06,consistent,17,64071
2021-07-01,2021-05-07,inconsistent,0,109
2021-07-01,2021-05-07,consistent,17,71208
