data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-08,inconsistent,0,246
2021-06-30,2021-03-08,consistent,4,17931
2021-06-30,2021-03-09,inconsistent,0,364
2021-06-30,2021-03-09,consistent,5,21477
2021-06-30,2021-03-10,inconsistent,0,890
2021-06-30,2021-03-10,consistent,9,35924
2021-06-30,2021-03-11,inconsistent,0,648
2021-06-30,2021-03-11,consistent,9,33914
2021-06-30,2021-03-12,inconsistent,0,1071
2021-06-30,2021-03-12,consistent,9,55600
2021-06-30,2021-03-13,inconsistent,0,1005
2021-06-30,2021-03-13,consistent,8,37013
