data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-13,inconsistent,0,562
2021-07-01,2021-04-13,consistent,8,56331
2021-07-01,2021-04-14,inconsistent,0,676
2021-07-01,2021-04-14,consistent,10,47787
2021-07-01,2021-04-12,inconsistent,0,1022
2021-07-01,2021-04-12,consistent,14,75468
2021-07-01,2021-04-15,inconsistent,0,350
2021-07-01,2021-04-15,consistent,8,43755
2021-07-01,2021-04-18,inconsistent,0,2
2021-07-01,2021-04-18,consistent,3,5239
2021-07-01,2021-04-17,inconsistent,0,600
2021-07-01,2021-04-17,consistent,20,85000
2021-07-01,2021-04-16,inconsistent,0,724
2021-07-01,2021-04-16,consistent,21,64272
