data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-16,inconsistent,0,41
2021-06-30,2021-02-16,consistent,2,2503
2021-06-30,2021-02-15,inconsistent,0,89
2021-06-30,2021-02-15,consistent,2,2025
2021-06-30,2021-02-17,inconsistent,0,122
2021-06-30,2021-02-17,consistent,2,5033
2021-06-30,2021-02-18,inconsistent,0,338
2021-06-30,2021-02-18,consistent,2,7920
2021-06-30,2021-02-20,inconsistent,0,4
2021-06-30,2021-02-20,consistent,2,216
2021-06-30,2021-02-21,consistent,2,45
2021-06-30,2021-02-19,inconsistent,0,252
2021-06-30,2021-02-19,consistent,2,5240
