data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-28,inconsistent,0,705
2021-07-01,2021-04-28,consistent,3,13459
2021-07-01,2021-04-26,inconsistent,0,297
2021-07-01,2021-04-26,consistent,5,21117
2021-07-01,2021-04-29,inconsistent,0,736
2021-07-01,2021-04-27,inconsistent,0,1082
2021-07-01,2021-04-29,consistent,3,12623
2021-07-01,2021-04-27,consistent,4,20155
2021-07-01,2021-04-30,inconsistent,0,224
2021-07-01,2021-04-30,consistent,3,7671
2021-07-01,2021-05-01,inconsistent,0,28
2021-07-01,2021-05-02,inconsistent,0,50
2021-07-01,2021-05-01,consistent,2,1977
2021-07-01,2021-05-02,consistent,2,1717
