data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-19,inconsistent,0,664
2021-07-01,2021-04-19,consistent,3,12395
2021-07-01,2021-04-21,inconsistent,0,300
2021-07-01,2021-04-21,consistent,3,6938
2021-07-01,2021-04-20,inconsistent,0,1140
2021-07-01,2021-04-20,consistent,5,23232
2021-07-01,2021-04-23,inconsistent,0,438
2021-07-01,2021-04-23,consistent,4,14118
2021-07-01,2021-04-22,inconsistent,0,847
2021-07-01,2021-04-22,consistent,7,21873
2021-07-01,2021-04-25,inconsistent,0,4
2021-07-01,2021-04-25,consistent,2,4675
2021-07-01,2021-04-24,inconsistent,0,4
2021-07-01,2021-04-24,consistent,3,7989
