data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-14,inconsistent,0,532
2021-07-01,2021-06-14,consistent,5,23665
2021-07-01,2021-06-17,inconsistent,0,744
2021-07-01,2021-06-17,consistent,5,22959
2021-07-01,2021-06-16,inconsistent,0,594
2021-07-01,2021-06-16,consistent,8,29294
2021-07-01,2021-06-15,inconsistent,0,860
2021-07-01,2021-06-18,inconsistent,0,345
2021-07-01,2021-06-15,consistent,9,28965
2021-07-01,2021-06-18,consistent,5,14805
2021-07-01,2021-06-19,inconsistent,0,76
2021-07-01,2021-06-19,consistent,2,7245
2021-07-01,2021-06-20,consistent,2,3554
2021-07-03,2021-06-20,consistent,2,3727
2021-07-03,2021-06-19,inconsistent,0,76
2021-07-03,2021-06-19,consistent,3,7981
2021-07-03,2021-06-18,inconsistent,0,345
2021-07-03,2021-06-18,consistent,3,15749
2021-07-04,2021-06-17,inconsistent,0,750
2021-07-04,2021-06-17,consistent,5,23790
2021-07-04,2021-06-16,inconsistent,0,610
2021-07-04,2021-06-16,consistent,5,32084
2021-07-04,2021-06-15,inconsistent,0,860
2021-07-04,2021-06-15,consistent,5,31020
2021-07-04,2021-06-14,inconsistent,0,532
2021-07-04,2021-06-14,consistent,5,24446
