data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-08,inconsistent,0,414
2021-06-30,2021-03-08,consistent,2,6107
2021-06-30,2021-03-09,inconsistent,0,654
2021-06-30,2021-03-09,consistent,3,7078
2021-06-30,2021-03-11,inconsistent,0,600
2021-06-30,2021-03-11,consistent,2,7657
2021-06-30,2021-03-10,inconsistent,0,889
2021-06-30,2021-03-13,inconsistent,0,12
2021-06-30,2021-03-10,consistent,3,9316
2021-06-30,2021-03-13,consistent,2,686
2021-06-30,2021-03-12,inconsistent,0,336
2021-06-30,2021-03-12,consistent,2,3959
2021-06-30,2021-03-14,inconsistent,0,10
2021-06-30,2021-03-14,consistent,2,1332
