data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-24,inconsistent,0,154
2021-07-01,2021-05-25,inconsistent,0,206
2021-07-01,2021-05-24,consistent,2,13796
2021-07-01,2021-05-25,consistent,2,11995
2021-07-01,2021-05-26,inconsistent,0,242
2021-07-01,2021-05-26,consistent,3,11373
2021-07-01,2021-05-27,inconsistent,0,294
2021-07-01,2021-05-27,consistent,2,10191
2021-07-01,2021-05-29,inconsistent,0,28
2021-07-01,2021-05-29,consistent,2,4356
2021-07-01,2021-05-28,inconsistent,0,196
