data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-01,inconsistent,0,533
2021-06-30,2021-03-01,consistent,3,6230
2021-06-30,2021-03-02,inconsistent,0,739
2021-06-30,2021-03-02,consistent,3,7351
2021-06-30,2021-03-04,inconsistent,0,953
2021-06-30,2021-03-04,consistent,3,8026
2021-06-30,2021-03-05,inconsistent,0,472
2021-06-30,2021-03-05,consistent,2,5415
2021-06-30,2021-03-03,inconsistent,1,1468
2021-06-30,2021-03-03,consistent,3,9690
2021-06-30,2021-03-07,inconsistent,0,16
2021-06-30,2021-03-06,inconsistent,0,54
2021-06-30,2021-03-07,consistent,2,83
2021-06-30,2021-03-06,consistent,2,714
