data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-09,inconsistent,0,74
2021-07-02,2021-06-09,consistent,12,85897
2021-07-02,2021-06-08,inconsistent,0,52
2021-07-02,2021-06-08,consistent,14,66008
2021-07-02,2021-06-07,inconsistent,0,126
2021-07-02,2021-06-07,consistent,17,63542
2021-07-02,2021-06-10,inconsistent,0,64
2021-07-02,2021-06-10,consistent,16,55244
2021-07-02,2021-06-13,consistent,3,724
2021-07-02,2021-06-11,inconsistent,0,28
2021-07-02,2021-06-11,consistent,13,50319
2021-07-02,2021-06-12,inconsistent,0,42
2021-07-02,2021-06-12,consistent,14,46136
2021-07-06,2021-06-13,consistent,2,740
2021-07-06,2021-06-12,inconsistent,0,44
2021-07-06,2021-06-12,consistent,10,47049
2021-07-06,2021-06-11,inconsistent,0,30
2021-07-06,2021-06-11,consistent,19,51387
2021-07-07,2021-06-10,inconsistent,0,66
2021-07-07,2021-06-10,consistent,13,58031
2021-07-07,2021-06-09,inconsistent,0,122
2021-07-07,2021-06-09,consistent,12,88547
2021-07-07,2021-06-08,inconsistent,0,146
2021-07-07,2021-06-08,consistent,31,70882
