data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-21,inconsistent,0,120
2021-07-02,2021-06-21,consistent,10,58261
2021-07-02,2021-06-22,inconsistent,0,8
2021-07-02,2021-06-22,consistent,8,46779
2021-07-02,2021-06-23,inconsistent,0,18
2021-07-02,2021-06-23,consistent,9,59800
2021-07-02,2021-06-26,inconsistent,0,12
2021-07-02,2021-06-26,consistent,4,15152
2021-07-02,2021-06-27,consistent,3,6692
2021-07-02,2021-06-24,inconsistent,0,20
2021-07-02,2021-06-24,consistent,9,39151
2021-07-02,2021-06-27,consistent,2,6703
2021-07-02,2021-06-27,consistent,2,6705
2021-07-02,2021-06-27,consistent,2,6748
2021-07-02,2021-06-27,consistent,3,6776
2021-07-03,2021-06-27,consistent,2,6781
2021-07-03,2021-06-26,inconsistent,0,12
2021-07-03,2021-06-26,consistent,2,17188
2021-07-03,2021-06-24,inconsistent,0,22
2021-07-03,2021-06-24,consistent,7,42608
2021-07-03,2021-06-23,inconsistent,0,20
2021-07-03,2021-06-23,consistent,7,63893
2021-07-04,2021-06-27,consistent,4,6795
2021-07-04,2021-06-22,inconsistent,0,8
2021-07-04,2021-06-22,consistent,8,51200
2021-07-04,2021-06-21,inconsistent,0,122
2021-07-04,2021-06-26,inconsistent,0,14
2021-07-04,2021-06-21,consistent,8,59461
2021-07-04,2021-06-26,consistent,3,17813
2021-07-04,2021-06-24,inconsistent,0,24
2021-07-04,2021-06-24,consistent,7,43396
2021-07-05,2021-06-23,inconsistent,0,24
2021-07-05,2021-06-23,consistent,9,65474
2021-07-05,2021-06-27,consistent,2,6797
2021-07-05,2021-06-26,inconsistent,0,14
2021-07-05,2021-06-26,consistent,3,18782
