data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-14,inconsistent,0,508
2021-07-01,2021-04-14,consistent,14,77567
2021-07-01,2021-04-13,inconsistent,0,1074
2021-07-01,2021-04-13,consistent,16,85180
2021-07-01,2021-04-12,inconsistent,0,940
2021-07-01,2021-04-12,consistent,19,92717
2021-07-01,2021-04-18,inconsistent,0,14
2021-07-01,2021-04-18,consistent,3,3971
2021-07-01,2021-04-15,inconsistent,0,1394
2021-07-01,2021-04-15,consistent,20,108747
2021-07-01,2021-04-17,inconsistent,0,614
2021-07-01,2021-04-17,consistent,11,45816
2021-07-01,2021-04-16,inconsistent,0,844
2021-07-01,2021-04-16,consistent,20,104779
