data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-17,inconsistent,0,88
2021-07-01,2021-05-17,consistent,9,68812
2021-07-01,2021-05-18,inconsistent,0,142
2021-07-01,2021-05-18,consistent,10,72928
2021-07-01,2021-05-19,inconsistent,0,92
2021-07-01,2021-05-19,consistent,11,76734
2021-07-01,2021-05-23,inconsistent,0,2
2021-07-01,2021-05-20,inconsistent,0,149
2021-07-01,2021-05-23,consistent,2,282
2021-07-01,2021-05-20,consistent,9,66780
2021-07-01,2021-05-22,inconsistent,0,12
2021-07-01,2021-05-22,consistent,6,46327
2021-07-01,2021-05-21,inconsistent,0,26
2021-07-01,2021-05-21,consistent,9,84591
