data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-24,inconsistent,0,910
2021-07-02,2021-05-24,consistent,10,58745
2021-07-02,2021-05-25,inconsistent,0,112
2021-07-02,2021-05-25,consistent,13,75507
2021-07-02,2021-05-26,inconsistent,0,458
2021-07-02,2021-05-26,consistent,12,70795
2021-07-02,2021-05-27,inconsistent,0,464
2021-07-02,2021-05-27,consistent,11,73154
2021-07-02,2021-05-30,consistent,2,705
2021-07-02,2021-05-29,inconsistent,0,8
2021-07-02,2021-05-29,consistent,4,14471
2021-07-02,2021-05-28,inconsistent,0,430
2021-07-02,2021-05-28,consistent,10,60949
