data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-26,inconsistent,0,1275
2021-07-01,2021-04-26,consistent,21,91055
2021-07-01,2021-04-27,inconsistent,1,2166
2021-07-01,2021-04-27,consistent,26,110329
2021-07-01,2021-05-01,inconsistent,0,28
2021-07-01,2021-05-01,consistent,5,20792
2021-07-01,2021-04-29,inconsistent,0,752
2021-07-01,2021-04-29,consistent,24,142867
2021-07-01,2021-04-28,inconsistent,0,1104
2021-07-01,2021-04-28,consistent,28,163103
2021-07-01,2021-05-02,consistent,2,3264
