data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-31,inconsistent,0,10
2021-06-30,2021-01-31,consistent,0,954
2021-06-30,2021-01-30,inconsistent,0,42
2021-06-30,2021-01-30,consistent,0,792
2021-06-30,2021-01-29,inconsistent,0,188
2021-06-30,2021-01-29,consistent,2,8539
2021-06-30,2021-01-28,inconsistent,0,196
2021-06-30,2021-01-28,consistent,2,9388
2021-06-30,2021-01-27,inconsistent,0,267
2021-06-30,2021-01-27,consistent,2,12165
2021-06-30,2021-01-26,inconsistent,0,174
2021-06-30,2021-01-26,consistent,2,13425
2021-06-30,2021-01-25,inconsistent,0,224
2021-06-30,2021-01-25,consistent,3,16837
