data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-03,inconsistent,0,323
2021-07-01,2021-05-03,consistent,11,78434
2021-07-01,2021-05-04,inconsistent,0,846
2021-07-01,2021-05-04,consistent,14,81317
2021-07-01,2021-05-08,inconsistent,0,22
2021-07-01,2021-05-08,consistent,6,35244
2021-07-01,2021-05-09,consistent,2,1337
2021-07-01,2021-05-07,inconsistent,0,680
2021-07-01,2021-05-07,consistent,20,102008
2021-07-01,2021-05-06,inconsistent,0,812
2021-07-01,2021-05-06,consistent,28,125492
2021-07-01,2021-05-05,inconsistent,0,720
2021-07-01,2021-05-05,consistent,31,139209
