data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-05,inconsistent,0,1855
2021-07-01,2021-04-05,consistent,23,107382
2021-07-01,2021-04-06,inconsistent,0,512
2021-07-01,2021-04-06,consistent,26,90584
2021-07-01,2021-04-07,inconsistent,0,1877
2021-07-01,2021-04-07,consistent,27,112904
2021-07-01,2021-04-10,inconsistent,0,840
2021-07-01,2021-04-10,consistent,9,45320
2021-07-01,2021-04-08,inconsistent,0,1696
2021-07-01,2021-04-08,consistent,19,96130
2021-07-01,2021-04-11,inconsistent,0,426
2021-07-01,2021-04-11,consistent,2,3707
2021-07-01,2021-04-09,inconsistent,0,1881
2021-07-01,2021-04-09,consistent,22,102497
