data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-13,inconsistent,0,162
2021-06-30,2021-02-13,consistent,3,20431
2021-06-30,2021-02-12,inconsistent,0,947
2021-06-30,2021-02-12,consistent,8,44782
2021-06-30,2021-02-11,inconsistent,0,563
2021-06-30,2021-02-11,consistent,6,37532
2021-06-30,2021-02-10,inconsistent,0,287
2021-06-30,2021-02-10,consistent,6,33383
2021-06-30,2021-02-09,inconsistent,0,188
2021-06-30,2021-02-09,consistent,3,34675
2021-06-30,2021-02-08,inconsistent,0,318
2021-06-30,2021-02-08,consistent,4,35856
