data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-08,inconsistent,0,32
2021-07-02,2021-06-08,consistent,4,24057
2021-07-02,2021-06-07,inconsistent,0,14
2021-07-02,2021-06-07,consistent,4,25642
2021-07-02,2021-06-09,consistent,5,31562
2021-07-02,2021-06-13,consistent,3,5093
2021-07-02,2021-06-10,inconsistent,0,4
2021-07-02,2021-06-12,inconsistent,0,2
2021-07-02,2021-06-10,consistent,6,33780
2021-07-02,2021-06-12,consistent,3,11778
2021-07-02,2021-06-11,inconsistent,0,26
2021-07-02,2021-06-11,consistent,5,33823
2021-07-06,2021-06-13,consistent,3,5110
2021-07-06,2021-06-12,inconsistent,0,2
2021-07-06,2021-06-12,consistent,5,14206
2021-07-06,2021-06-11,inconsistent,0,32
2021-07-06,2021-06-11,consistent,7,35359
2021-07-07,2021-06-09,consistent,4,32186
2021-07-07,2021-06-10,inconsistent,0,4
2021-07-07,2021-06-10,consistent,5,34675
2021-07-07,2021-06-08,inconsistent,0,32
2021-07-07,2021-06-08,consistent,7,24508
2021-07-08,2021-06-07,inconsistent,0,14
2021-07-08,2021-06-07,consistent,3,26000
