data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-17,inconsistent,0,34
2021-07-02,2021-05-17,consistent,2,13661
2021-07-02,2021-05-18,inconsistent,0,42
2021-07-02,2021-05-18,consistent,4,20166
2021-07-02,2021-05-19,inconsistent,0,44
2021-07-02,2021-05-20,inconsistent,0,94
2021-07-02,2021-05-19,consistent,4,23509
2021-07-02,2021-05-20,consistent,4,25945
2021-07-02,2021-05-21,inconsistent,0,12
2021-07-02,2021-05-21,consistent,4,24876
2021-07-02,2021-05-23,consistent,2,2597
2021-07-02,2021-05-22,inconsistent,0,32
2021-07-02,2021-05-22,consistent,2,10973
