data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-24,inconsistent,0,34
2021-07-02,2021-05-24,consistent,3,24477
2021-07-02,2021-05-25,inconsistent,0,82
2021-07-02,2021-05-25,consistent,5,36878
2021-07-02,2021-05-26,inconsistent,0,20
2021-07-02,2021-05-26,consistent,4,34442
2021-07-02,2021-05-27,inconsistent,0,124
2021-07-02,2021-05-27,consistent,5,32815
2021-07-02,2021-05-30,inconsistent,0,6
2021-07-02,2021-05-30,consistent,2,1178
2021-07-02,2021-05-28,inconsistent,0,12
2021-07-02,2021-05-28,consistent,3,29376
2021-07-02,2021-05-29,inconsistent,0,12
2021-07-02,2021-05-29,consistent,4,17420
