data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-04-14,inconsistent,0,24
2021-07-02,2021-04-14,consistent,3,13032
2021-07-02,2021-04-12,inconsistent,0,200
2021-07-02,2021-04-13,inconsistent,0,42
2021-07-02,2021-04-12,consistent,5,23658
2021-07-02,2021-04-13,consistent,3,18530
2021-07-02,2021-04-18,inconsistent,0,2
2021-07-02,2021-04-18,consistent,2,3882
2021-07-02,2021-04-15,inconsistent,0,104
2021-07-02,2021-04-15,consistent,4,12919
2021-07-02,2021-04-16,inconsistent,0,46
2021-07-02,2021-04-16,consistent,7,26009
2021-07-02,2021-04-17,inconsistent,0,10
2021-07-02,2021-04-17,consistent,13,34164
