data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-10,inconsistent,0,22
2021-07-02,2021-05-10,consistent,4,22664
2021-07-02,2021-05-11,inconsistent,0,12
2021-07-02,2021-05-11,consistent,4,21035
2021-07-02,2021-05-12,inconsistent,0,14
2021-07-02,2021-05-12,consistent,4,20322
2021-07-02,2021-05-16,inconsistent,0,10
2021-07-02,2021-05-16,consistent,2,1258
2021-07-02,2021-05-15,inconsistent,0,20
2021-07-02,2021-05-15,consistent,5,23792
2021-07-02,2021-05-14,inconsistent,0,26
2021-07-02,2021-05-14,consistent,6,28879
2021-07-02,2021-05-13,inconsistent,0,12
2021-07-02,2021-05-13,consistent,6,21991
