data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-03-22,inconsistent,0,256
2021-07-02,2021-03-22,consistent,11,24055
2021-07-02,2021-03-23,inconsistent,0,262
2021-07-02,2021-03-23,consistent,13,35662
2021-07-02,2021-03-27,inconsistent,0,24
2021-07-02,2021-03-27,consistent,6,11023
2021-07-02,2021-03-24,inconsistent,0,138
2021-07-02,2021-03-24,consistent,18,47119
2021-07-02,2021-03-26,inconsistent,0,160
2021-07-02,2021-03-26,consistent,10,27805
2021-07-02,2021-03-28,inconsistent,0,16
2021-07-02,2021-03-28,consistent,2,799
2021-07-02,2021-03-25,inconsistent,0,135
2021-07-02,2021-03-25,consistent,18,43972
