data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-09,inconsistent,0,394
2021-07-01,2021-03-09,consistent,2,7372
2021-07-01,2021-03-08,inconsistent,0,368
2021-07-01,2021-03-08,consistent,3,13267
2021-07-01,2021-03-10,inconsistent,0,165
2021-07-01,2021-03-10,consistent,4,12142
2021-07-01,2021-03-11,inconsistent,0,242
2021-07-01,2021-03-11,consistent,4,14004
2021-07-01,2021-03-13,inconsistent,0,8
2021-07-01,2021-03-13,consistent,2,2034
2021-07-01,2021-03-12,inconsistent,0,148
2021-07-01,2021-03-12,consistent,3,12690
2021-07-02,2021-03-14,inconsistent,0,2
2021-07-02,2021-03-14,consistent,2,310
