data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-13,inconsistent,0,28
2021-06-30,2021-02-13,consistent,0,1176
2021-06-30,2021-02-12,inconsistent,0,247
2021-06-30,2021-02-12,consistent,2,8225
2021-06-30,2021-02-11,inconsistent,0,166
2021-06-30,2021-02-11,consistent,3,12209
2021-06-30,2021-02-10,inconsistent,0,136
2021-06-30,2021-02-10,consistent,4,13609
2021-06-30,2021-02-09,inconsistent,0,90
2021-06-30,2021-02-09,consistent,1,4256
2021-06-30,2021-02-08,inconsistent,0,36
2021-06-30,2021-02-08,consistent,1,3485
2021-06-30,2021-02-08,inconsistent,0,36
2021-06-30,2021-02-09,inconsistent,0,90
2021-06-30,2021-02-08,consistent,1,3485
2021-06-30,2021-02-09,consistent,1,4256
2021-06-30,2021-02-10,inconsistent,0,136
2021-06-30,2021-02-11,inconsistent,0,166
2021-06-30,2021-02-12,inconsistent,0,247
2021-06-30,2021-02-13,inconsistent,0,28
2021-06-30,2021-02-10,consistent,4,13609
2021-06-30,2021-02-11,consistent,4,12209
2021-06-30,2021-02-12,consistent,2,8225
2021-06-30,2021-02-13,consistent,0,1176
