data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-01-31,inconsistent,0,20
2021-06-30,2021-01-31,consistent,1,2767
2021-06-30,2021-01-30,inconsistent,0,4
2021-06-30,2021-01-30,consistent,0,1819
2021-06-30,2021-01-29,inconsistent,0,101
2021-06-30,2021-01-29,consistent,2,10806
2021-06-30,2021-01-28,inconsistent,0,72
2021-06-30,2021-01-28,consistent,2,12163
2021-06-30,2021-01-27,inconsistent,0,52
2021-06-30,2021-01-27,consistent,3,13461
2021-06-30,2021-01-26,inconsistent,0,44
2021-06-30,2021-01-26,consistent,2,8885
2021-06-30,2021-01-25,inconsistent,0,46
2021-06-30,2021-01-25,consistent,1,5397
2021-06-30,2021-01-29,inconsistent,0,101
2021-06-30,2021-01-30,inconsistent,0,4
2021-06-30,2021-01-31,inconsistent,0,20
2021-06-30,2021-01-29,consistent,2,10806
2021-06-30,2021-01-30,consistent,0,1819
2021-06-30,2021-01-25,inconsistent,0,46
2021-06-30,2021-01-31,consistent,1,2767
2021-06-30,2021-01-26,inconsistent,0,44
2021-06-30,2021-01-27,inconsistent,0,52
2021-06-30,2021-01-28,inconsistent,0,72
2021-06-30,2021-01-25,consistent,1,5397
2021-06-30,2021-01-26,consistent,1,8885
2021-06-30,2021-01-27,consistent,2,13461
2021-06-30,2021-01-28,consistent,2,12163
