data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-05,inconsistent,0,28
2021-07-02,2021-05-05,consistent,4,31171
2021-07-02,2021-05-04,inconsistent,0,116
2021-07-02,2021-05-04,consistent,8,30159
2021-07-02,2021-05-03,inconsistent,0,86
2021-07-02,2021-05-03,consistent,10,34324
2021-07-02,2021-05-09,consistent,2,245
2021-07-02,2021-05-06,inconsistent,0,16
2021-07-02,2021-05-06,consistent,4,29997
2021-07-02,2021-05-08,inconsistent,0,6
2021-07-02,2021-05-08,consistent,3,10312
2021-07-02,2021-05-07,inconsistent,0,18
2021-07-02,2021-05-07,consistent,5,28731
