data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-21,inconsistent,0,10
2021-07-02,2021-06-21,consistent,2,12907
2021-07-02,2021-06-22,inconsistent,0,44
2021-07-02,2021-06-22,consistent,3,16841
2021-07-02,2021-06-23,inconsistent,0,16
2021-07-02,2021-06-23,consistent,3,12642
2021-07-02,2021-06-24,inconsistent,0,20
2021-07-02,2021-06-24,consistent,2,12979
2021-07-02,2021-06-25,inconsistent,0,14
2021-07-02,2021-06-25,consistent,2,14323
2021-07-02,2021-06-27,consistent,2,223
2021-07-02,2021-06-26,consistent,2,11159
2021-07-02,2021-06-27,consistent,2,229
2021-07-02,2021-06-27,consistent,2,229
2021-07-02,2021-06-27,consistent,2,232
2021-07-02,2021-06-27,consistent,2,232
2021-07-03,2021-06-27,consistent,1,232
2021-07-03,2021-06-26,consistent,2,11524
2021-07-03,2021-06-25,inconsistent,0,14
2021-07-03,2021-06-25,consistent,2,14671
2021-07-03,2021-06-24,inconsistent,0,20
2021-07-03,2021-06-24,consistent,2,13098
2021-07-03,2021-06-23,inconsistent,0,18
2021-07-03,2021-06-23,consistent,2,12752
2021-07-04,2021-06-27,consistent,1,233
2021-07-04,2021-06-22,inconsistent,0,44
2021-07-04,2021-06-22,consistent,2,16870
2021-07-04,2021-06-21,inconsistent,0,10
2021-07-04,2021-06-21,consistent,3,12944
2021-07-04,2021-06-26,consistent,2,11538
2021-07-04,2021-06-25,inconsistent,0,14
2021-07-04,2021-06-25,consistent,2,14676
2021-07-04,2021-06-24,inconsistent,0,20
2021-07-04,2021-06-24,consistent,2,13100
2021-07-05,2021-06-23,inconsistent,0,20
2021-07-05,2021-06-23,consistent,3,12851
2021-07-05,2021-06-27,consistent,2,233
2021-07-05,2021-06-26,consistent,2,11551
2021-07-05,2021-06-25,inconsistent,0,20
2021-07-05,2021-06-25,consistent,3,14697
2021-07-06,2021-06-24,inconsistent,0,20
2021-07-06,2021-06-24,consistent,2,13251
2021-07-06,2021-06-27,consistent,2,259
2021-07-06,2021-06-22,inconsistent,0,44
2021-07-06,2021-06-22,consistent,3,16931
2021-07-06,2021-06-21,inconsistent,0,10
2021-07-06,2021-06-21,consistent,3,13021
