data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-08,inconsistent,0,170
2021-06-30,2021-03-08,consistent,2,4639
2021-06-30,2021-03-09,inconsistent,0,250
2021-06-30,2021-03-09,consistent,3,5383
2021-06-30,2021-03-11,inconsistent,0,238
2021-06-30,2021-03-10,inconsistent,0,372
2021-06-30,2021-03-11,consistent,2,4140
2021-06-30,2021-03-10,consistent,3,4079
2021-06-30,2021-03-13,inconsistent,0,8
2021-06-30,2021-03-12,inconsistent,0,209
2021-06-30,2021-03-13,consistent,2,1948
2021-06-30,2021-03-12,consistent,2,5329
