data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-14,inconsistent,0,4
2021-07-02,2021-06-14,consistent,3,13787
2021-07-02,2021-06-16,inconsistent,0,12
2021-07-02,2021-06-16,consistent,3,15674
2021-07-02,2021-06-17,inconsistent,0,2
2021-07-02,2021-06-15,inconsistent,0,25
2021-07-02,2021-06-17,consistent,3,17997
2021-07-02,2021-06-15,consistent,4,15139
2021-07-02,2021-06-18,inconsistent,0,12
2021-07-02,2021-06-18,consistent,3,16849
2021-07-02,2021-06-20,consistent,2,260
2021-07-02,2021-06-19,inconsistent,0,24
2021-07-02,2021-06-19,consistent,2,9653
2021-07-04,2021-06-20,consistent,2,273
