data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-10,inconsistent,0,36
2021-07-02,2021-05-10,consistent,3,11614
2021-07-02,2021-05-11,inconsistent,0,62
2021-07-02,2021-05-11,consistent,3,13658
2021-07-02,2021-05-12,inconsistent,0,54
2021-07-02,2021-05-12,consistent,4,16051
2021-07-02,2021-05-13,inconsistent,0,14
2021-07-02,2021-05-13,consistent,3,13105
2021-07-02,2021-05-15,inconsistent,0,6
2021-07-02,2021-05-15,consistent,2,7372
2021-07-02,2021-05-16,inconsistent,0,6
2021-07-02,2021-05-16,consistent,2,3056
2021-07-02,2021-05-14,inconsistent,0,28
2021-07-02,2021-05-14,consistent,3,12365
