data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-22,inconsistent,0,1133
2021-07-01,2021-03-22,consistent,6,19912
2021-07-01,2021-03-23,inconsistent,0,534
2021-07-01,2021-03-25,inconsistent,0,1238
2021-07-01,2021-03-23,consistent,12,34856
2021-07-01,2021-03-25,consistent,9,33174
2021-07-01,2021-03-24,inconsistent,1,1910
2021-07-01,2021-03-24,consistent,13,38704
2021-07-01,2021-03-28,inconsistent,0,58
2021-07-01,2021-03-28,consistent,3,8531
2021-07-01,2021-03-26,inconsistent,0,1028
2021-07-01,2021-03-26,consistent,9,28707
2021-07-01,2021-03-27,inconsistent,0,1016
2021-07-01,2021-03-27,consistent,7,28524
