data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-05-24,inconsistent,0,58
2021-07-02,2021-05-24,consistent,3,18978
2021-07-02,2021-05-25,inconsistent,0,98
2021-07-02,2021-05-25,consistent,4,25439
2021-07-02,2021-05-26,inconsistent,0,58
2021-07-02,2021-05-26,consistent,4,29062
2021-07-02,2021-05-27,inconsistent,0,60
2021-07-02,2021-05-27,consistent,4,32518
2021-07-02,2021-05-30,consistent,2,2387
2021-07-02,2021-05-29,inconsistent,0,54
2021-07-02,2021-05-29,consistent,3,24111
2021-07-02,2021-05-28,inconsistent,0,32
2021-07-02,2021-05-28,consistent,4,33976
