data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-04-26,inconsistent,0,542
2021-07-02,2021-04-26,consistent,6,29508
2021-07-02,2021-04-28,inconsistent,0,552
2021-07-02,2021-04-28,consistent,4,27907
2021-07-02,2021-04-27,inconsistent,0,534
2021-07-02,2021-04-27,consistent,5,33474
2021-07-02,2021-04-29,inconsistent,0,172
2021-07-02,2021-04-29,consistent,5,22879
2021-07-02,2021-04-30,inconsistent,0,180
2021-07-02,2021-04-30,consistent,5,21705
2021-07-02,2021-05-02,inconsistent,0,28
2021-07-02,2021-05-02,consistent,3,11108
2021-07-02,2021-05-01,inconsistent,0,556
2021-07-02,2021-05-01,consistent,8,31987
