data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-13,inconsistent,0,10
2021-06-30,2021-02-13,consistent,0,2082
2021-06-30,2021-02-12,inconsistent,0,181
2021-06-30,2021-02-12,consistent,2,12520
2021-06-30,2021-02-11,inconsistent,0,529
2021-06-30,2021-02-11,consistent,2,12984
2021-06-30,2021-02-10,inconsistent,0,233
2021-06-30,2021-02-10,consistent,2,10018
2021-06-30,2021-02-09,inconsistent,0,45
2021-06-30,2021-02-09,consistent,1,4877
2021-06-30,2021-02-08,inconsistent,0,52
2021-06-30,2021-02-08,consistent,1,3757
2021-06-30,2021-02-08,inconsistent,0,52
2021-06-30,2021-02-09,inconsistent,0,45
2021-06-30,2021-02-08,consistent,1,3757
2021-06-30,2021-02-09,consistent,1,4877
2021-06-30,2021-02-10,inconsistent,0,233
2021-06-30,2021-02-11,inconsistent,0,529
2021-06-30,2021-02-12,inconsistent,0,181
2021-06-30,2021-02-13,inconsistent,0,10
2021-06-30,2021-02-10,consistent,2,10018
2021-06-30,2021-02-11,consistent,2,12984
2021-06-30,2021-02-12,consistent,2,12520
2021-06-30,2021-02-13,consistent,0,2082
