data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-04-21,inconsistent,0,656
2021-07-02,2021-04-21,consistent,4,22476
2021-07-02,2021-04-19,inconsistent,0,1057
2021-07-02,2021-04-19,consistent,8,37923
2021-07-02,2021-04-20,inconsistent,0,1510
2021-07-02,2021-04-20,consistent,10,50073
2021-07-02,2021-04-25,inconsistent,0,26
2021-07-02,2021-04-25,consistent,2,4591
2021-07-02,2021-04-23,inconsistent,0,440
2021-07-02,2021-04-23,consistent,7,31998
2021-07-02,2021-04-24,inconsistent,0,530
2021-07-02,2021-04-24,consistent,7,32791
2021-07-02,2021-04-22,inconsistent,0,1141
2021-07-02,2021-04-22,consistent,10,44394
