data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-07,inconsistent,0,2
2021-07-01,2021-06-07,consistent,2,9630
2021-07-01,2021-06-09,inconsistent,0,4
2021-07-01,2021-06-09,consistent,3,10234
2021-07-01,2021-06-08,inconsistent,0,4
2021-07-01,2021-06-08,consistent,3,10641
2021-07-01,2021-06-13,inconsistent,0,2
2021-07-01,2021-06-13,consistent,2,1834
2021-07-01,2021-06-12,consistent,3,8654
2021-07-01,2021-06-11,consistent,3,14529
2021-07-01,2021-06-10,inconsistent,0,10
2021-07-01,2021-06-10,consistent,4,15631
