data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-07,consistent,0,68
2021-06-30,2021-02-06,inconsistent,0,38
2021-06-30,2021-02-06,consistent,0,154
2021-06-30,2021-02-05,inconsistent,0,48
2021-06-30,2021-02-05,consistent,1,2997
2021-06-30,2021-02-04,inconsistent,0,89
2021-06-30,2021-02-04,consistent,1,4578
2021-06-30,2021-02-03,inconsistent,0,110
2021-06-30,2021-02-03,consistent,2,4931
2021-06-30,2021-02-02,inconsistent,0,26
2021-06-30,2021-02-02,consistent,1,3372
2021-06-30,2021-02-01,inconsistent,0,36
2021-06-30,2021-02-01,consistent,1,2608
2021-06-30,2021-02-01,inconsistent,0,36
2021-06-30,2021-02-01,consistent,1,2608
2021-06-30,2021-02-02,inconsistent,0,26
2021-06-30,2021-02-03,inconsistent,0,110
2021-06-30,2021-02-04,inconsistent,0,89
2021-06-30,2021-02-05,inconsistent,0,48
2021-06-30,2021-02-02,consistent,1,3372
2021-06-30,2021-02-03,consistent,1,4931
2021-06-30,2021-02-04,consistent,1,4578
2021-06-30,2021-02-05,consistent,1,2997
2021-06-30,2021-02-06,inconsistent,0,38
2021-06-30,2021-02-06,consistent,0,154
2021-06-30,2021-02-07,consistent,0,68
