data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-03-22,inconsistent,0,72
2021-07-01,2021-03-22,consistent,3,10875
2021-07-01,2021-03-23,inconsistent,0,136
2021-07-01,2021-03-23,consistent,5,15594
2021-07-01,2021-03-24,inconsistent,0,196
2021-07-01,2021-03-24,consistent,7,19260
2021-07-01,2021-03-25,inconsistent,0,204
2021-07-01,2021-03-25,consistent,7,18912
2021-07-01,2021-03-28,inconsistent,0,6
2021-07-01,2021-03-28,consistent,3,5468
2021-07-01,2021-03-26,inconsistent,0,54
2021-07-01,2021-03-26,consistent,7,16053
2021-07-01,2021-03-27,inconsistent,0,18
2021-07-01,2021-03-27,consistent,6,11342
