data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-31,inconsistent,0,4
2021-07-01,2021-05-31,consistent,4,9439
2021-07-01,2021-06-01,inconsistent,0,6
2021-07-01,2021-06-01,consistent,4,11016
2021-07-01,2021-06-03,inconsistent,0,10
2021-07-01,2021-06-03,consistent,2,6420
2021-07-01,2021-06-02,consistent,4,12730
2021-07-01,2021-06-04,consistent,4,11708
2021-07-01,2021-06-05,inconsistent,0,2
2021-07-01,2021-06-05,consistent,3,11197
2021-07-01,2021-06-06,consistent,2,1913
2021-07-06,2021-06-06,consistent,3,1916
2021-07-07,2021-06-05,inconsistent,0,2
2021-07-07,2021-06-05,consistent,3,11206
2021-07-07,2021-06-04,consistent,3,11725
2021-07-07,2021-06-03,inconsistent,0,10
2021-07-07,2021-06-03,consistent,3,6433
2021-07-07,2021-06-02,consistent,11,12765
2021-07-08,2021-06-01,inconsistent,0,6
2021-07-08,2021-06-01,consistent,2,11065
