data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-29,inconsistent,0,72
2021-07-01,2021-04-29,consistent,4,13114
2021-07-01,2021-04-28,inconsistent,0,90
2021-07-01,2021-04-28,consistent,4,19611
2021-07-01,2021-04-27,inconsistent,0,18
2021-07-01,2021-04-27,consistent,4,22382
2021-07-01,2021-04-26,inconsistent,0,69
2021-07-01,2021-04-26,consistent,6,17692
2021-07-01,2021-05-01,inconsistent,0,12
2021-07-01,2021-05-01,consistent,2,1316
2021-07-01,2021-05-02,inconsistent,0,4
2021-07-01,2021-05-02,consistent,2,6119
2021-07-01,2021-04-30,inconsistent,0,54
2021-07-01,2021-04-30,consistent,3,7242
