data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-14,inconsistent,0,34
2021-07-02,2021-06-14,consistent,5,18198
2021-07-02,2021-06-17,inconsistent,0,12
2021-07-02,2021-06-17,consistent,3,16812
2021-07-02,2021-06-16,inconsistent,0,62
2021-07-02,2021-06-16,consistent,5,17664
2021-07-02,2021-06-19,consistent,2,5781
2021-07-02,2021-06-18,inconsistent,0,16
2021-07-02,2021-06-18,consistent,3,14485
2021-07-02,2021-06-15,inconsistent,0,54
2021-07-02,2021-06-15,consistent,7,25105
2021-07-02,2021-06-20,consistent,2,1613
2021-07-04,2021-06-20,consistent,2,1670
