data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-12,inconsistent,0,142
2021-07-01,2021-04-12,consistent,3,8109
2021-07-01,2021-04-14,inconsistent,0,72
2021-07-01,2021-04-13,inconsistent,0,98
2021-07-01,2021-04-14,consistent,4,12226
2021-07-01,2021-04-13,consistent,4,12661
2021-07-01,2021-04-15,inconsistent,0,168
2021-07-01,2021-04-15,consistent,5,12819
2021-07-01,2021-04-16,inconsistent,0,14
2021-07-01,2021-04-16,consistent,4,10178
2021-07-01,2021-04-17,inconsistent,0,2
2021-07-01,2021-04-18,consistent,4,5939
2021-07-01,2021-04-17,consistent,4,9073
