data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-07,inconsistent,0,20
2021-07-02,2021-06-07,consistent,4,17259
2021-07-02,2021-06-08,inconsistent,0,62
2021-07-02,2021-06-08,consistent,3,17697
2021-07-02,2021-06-09,inconsistent,0,60
2021-07-02,2021-06-09,consistent,3,18456
2021-07-02,2021-06-10,inconsistent,0,150
2021-07-02,2021-06-10,consistent,3,19146
2021-07-02,2021-06-13,consistent,2,738
2021-07-02,2021-06-11,inconsistent,0,14
2021-07-02,2021-06-11,consistent,3,18689
2021-07-02,2021-06-12,inconsistent,0,2
2021-07-02,2021-06-12,consistent,4,13802
2021-07-06,2021-06-13,consistent,2,746
2021-07-06,2021-06-12,inconsistent,0,2
2021-07-06,2021-06-12,consistent,3,13939
2021-07-06,2021-06-11,inconsistent,0,16
2021-07-06,2021-06-11,consistent,4,19107
