data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-02-22,inconsistent,0,30
2021-06-30,2021-02-22,consistent,2,5213
2021-06-30,2021-02-23,inconsistent,0,19
2021-06-30,2021-02-23,consistent,2,5356
2021-06-30,2021-02-24,inconsistent,0,26
2021-06-30,2021-02-25,inconsistent,0,25
2021-06-30,2021-02-25,consistent,2,4032
2021-06-30,2021-02-24,consistent,2,4997
2021-06-30,2021-02-26,inconsistent,0,70
2021-06-30,2021-02-26,consistent,3,7638
2021-06-30,2021-02-27,inconsistent,0,20
2021-06-30,2021-02-27,consistent,2,5862
2021-06-30,2021-02-28,inconsistent,0,15
