data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-05-10,inconsistent,0,6
2021-07-01,2021-05-10,consistent,3,12241
2021-07-01,2021-05-11,inconsistent,0,6
2021-07-01,2021-05-11,consistent,3,12373
2021-07-01,2021-05-12,inconsistent,0,2
2021-07-01,2021-05-12,consistent,3,11122
2021-07-01,2021-05-16,inconsistent,0,4
2021-07-01,2021-05-16,consistent,2,470
2021-07-01,2021-05-15,inconsistent,0,4
2021-07-01,2021-05-15,consistent,2,8416
2021-07-01,2021-05-14,consistent,2,10557
2021-07-01,2021-05-13,inconsistent,0,2
2021-07-01,2021-05-13,consistent,2,10768
