data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-29,inconsistent,0,22
2021-06-30,2021-03-29,consistent,3,6054
2021-06-30,2021-03-30,inconsistent,0,6
2021-06-30,2021-03-30,consistent,3,6768
2021-06-30,2021-04-02,inconsistent,0,2
2021-06-30,2021-04-01,inconsistent,0,8
2021-06-30,2021-04-02,consistent,2,659
2021-06-30,2021-03-31,inconsistent,0,10
2021-06-30,2021-04-01,consistent,3,5830
2021-06-30,2021-03-31,consistent,3,7884
2021-06-30,2021-04-03,inconsistent,0,20
2021-06-30,2021-04-03,consistent,2,7723
2021-06-30,2021-04-04,inconsistent,0,2
2021-06-30,2021-04-04,consistent,2,285
