data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-04-19,inconsistent,0,7
2021-07-01,2021-04-19,consistent,3,10716
2021-07-01,2021-04-20,inconsistent,0,4
2021-07-01,2021-04-21,inconsistent,0,8
2021-07-01,2021-04-22,consistent,2,13094
2021-07-01,2021-04-20,consistent,3,13298
2021-07-01,2021-04-21,consistent,3,11029
2021-07-01,2021-04-23,inconsistent,0,2
2021-07-01,2021-04-23,consistent,3,11855
2021-07-01,2021-04-25,inconsistent,0,2
2021-07-01,2021-04-25,consistent,2,658
2021-07-01,2021-04-24,inconsistent,0,2
2021-07-01,2021-04-24,consistent,2,10672
