data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-03-01,inconsistent,0,54
2021-06-30,2021-03-01,consistent,4,11925
2021-06-30,2021-03-02,inconsistent,0,40
2021-06-30,2021-03-02,consistent,4,14609
2021-06-30,2021-03-03,inconsistent,0,102
2021-06-30,2021-03-04,inconsistent,0,152
2021-06-30,2021-03-03,consistent,4,17714
2021-06-30,2021-03-04,consistent,4,16356
2021-06-30,2021-03-06,inconsistent,0,372
2021-06-30,2021-03-06,consistent,3,8998
2021-06-30,2021-03-07,inconsistent,0,2
2021-06-30,2021-03-07,consistent,2,417
2021-06-30,2021-03-05,inconsistent,0,382
2021-06-30,2021-03-05,consistent,5,16421
