data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-14,inconsistent,0,4
2021-07-01,2021-06-14,consistent,2,7114
2021-07-01,2021-06-15,inconsistent,0,6
2021-07-01,2021-06-15,consistent,3,19726
2021-07-01,2021-06-16,consistent,3,15095
2021-07-01,2021-06-17,inconsistent,0,8
2021-07-01,2021-06-17,consistent,3,14478
2021-07-01,2021-06-18,inconsistent,0,2
2021-07-01,2021-06-18,consistent,4,30969
2021-07-01,2021-06-20,inconsistent,0,14
2021-07-01,2021-06-20,consistent,3,1128
2021-07-01,2021-06-19,inconsistent,0,4
2021-07-01,2021-06-19,consistent,10,51632
2021-07-03,2021-06-20,inconsistent,0,14
2021-07-03,2021-06-20,consistent,2,1529
2021-07-03,2021-06-19,inconsistent,0,4
2021-07-03,2021-06-19,consistent,8,52321
2021-07-03,2021-06-18,inconsistent,0,2
2021-07-03,2021-06-18,consistent,4,31453
2021-07-04,2021-06-17,inconsistent,0,8
2021-07-04,2021-06-17,consistent,3,14681
2021-07-04,2021-06-16,consistent,3,15180
2021-07-04,2021-06-15,inconsistent,0,6
2021-07-04,2021-06-15,consistent,4,20047
2021-07-04,2021-06-14,inconsistent,0,4
2021-07-04,2021-06-14,consistent,3,7333
2021-07-05,2021-06-20,inconsistent,0,14
2021-07-05,2021-06-20,consistent,3,1531
2021-07-06,2021-06-19,inconsistent,0,4
2021-07-06,2021-06-19,consistent,11,53520
2021-07-06,2021-06-18,inconsistent,0,2
2021-07-06,2021-06-18,consistent,5,31805
2021-07-08,2021-06-17,inconsistent,0,10
2021-07-08,2021-06-17,consistent,3,18031
2021-07-08,2021-06-16,inconsistent,0,2
2021-07-08,2021-06-16,consistent,3,17615
