data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-05-24,consistent,3,1616
2021-06-30,2021-05-25,inconsistent,0,2
2021-06-30,2021-05-25,consistent,3,2373
2021-06-30,2021-05-26,inconsistent,0,6
2021-06-30,2021-05-26,consistent,2,2930
2021-06-30,2021-05-28,consistent,2,1956
2021-06-30,2021-05-27,inconsistent,0,6
2021-06-30,2021-05-27,consistent,3,2749
2021-06-30,2021-05-29,consistent,3,2070
2021-06-30,2021-05-30,consistent,3,95
2021-07-07,2021-05-30,consistent,2,95
2021-07-07,2021-05-29,consistent,3,2072
2021-07-07,2021-05-28,consistent,3,1969
2021-07-08,2021-05-27,inconsistent,0,6
2021-07-08,2021-05-27,consistent,2,2757
2021-07-08,2021-05-26,inconsistent,0,6
2021-07-08,2021-05-26,consistent,2,2955
2021-07-09,2021-05-25,inconsistent,0,2
2021-07-09,2021-05-25,consistent,2,2375
