data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-29,2021-03-28,inconsistent,0,2
2021-06-29,2021-03-28,consistent,3,1247
2021-06-29,2021-03-27,inconsistent,0,2
2021-06-29,2021-03-27,consistent,3,470
2021-06-29,2021-03-26,inconsistent,0,4
2021-06-29,2021-03-26,consistent,3,3300
2021-06-29,2021-03-25,inconsistent,0,11
2021-06-29,2021-03-25,consistent,4,4199
2021-06-29,2021-03-24,inconsistent,0,14
2021-06-29,2021-03-24,consistent,2,2123
2021-06-29,2021-03-23,inconsistent,0,4
2021-06-29,2021-03-23,consistent,1,1069
2021-06-29,2021-03-22,inconsistent,0,2
2021-06-29,2021-03-22,consistent,1,1171
