data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-15,consistent,2,4360
2021-07-01,2021-06-14,inconsistent,0,2
2021-07-01,2021-06-14,consistent,2,5375
2021-07-01,2021-06-17,inconsistent,0,6
2021-07-01,2021-06-17,consistent,3,9137
2021-07-01,2021-06-16,inconsistent,0,8
2021-07-01,2021-06-16,consistent,3,8803
2021-07-01,2021-06-20,consistent,2,3744
2021-07-01,2021-06-18,consistent,4,13770
2021-07-01,2021-06-19,consistent,4,8919
2021-07-03,2021-06-20,inconsistent,0,10
2021-07-03,2021-06-20,consistent,2,3823
2021-07-03,2021-06-19,consistent,3,9154
2021-07-03,2021-06-18,consistent,5,13893
2021-07-04,2021-06-17,inconsistent,0,6
2021-07-04,2021-06-17,consistent,3,9558
2021-07-04,2021-06-16,inconsistent,0,8
2021-07-04,2021-06-16,consistent,3,8809
2021-07-04,2021-06-15,consistent,2,4363
2021-07-04,2021-06-14,inconsistent,0,2
2021-07-04,2021-06-14,consistent,3,5387
