data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-21,consistent,2,7471
2021-07-01,2021-06-22,consistent,2,7297
2021-07-01,2021-06-24,consistent,2,3056
2021-07-01,2021-06-23,consistent,3,7668
2021-07-01,2021-06-25,consistent,2,8137
2021-07-01,2021-06-27,consistent,2,14
2021-07-01,2021-06-26,consistent,3,7851
2021-07-01,2021-06-27,consistent,2,14
2021-07-01,2021-06-26,consistent,2,7929
2021-07-01,2021-06-27,consistent,2,23
2021-07-01,2021-06-26,consistent,2,8557
2021-07-02,2021-06-27,consistent,2,23
2021-07-02,2021-06-26,consistent,2,8636
2021-07-02,2021-06-25,consistent,2,8284
2021-07-02,2021-06-24,consistent,2,3089
2021-07-02,2021-06-23,consistent,2,7908
2021-07-02,2021-06-22,consistent,3,7395
2021-07-02,2021-06-27,consistent,1,37
2021-07-03,2021-06-27,consistent,1,37
2021-07-03,2021-06-21,consistent,2,7818
2021-07-03,2021-06-26,consistent,2,8691
2021-07-03,2021-06-25,consistent,2,8344
2021-07-03,2021-06-24,consistent,2,3106
2021-07-03,2021-06-23,consistent,2,8171
2021-07-04,2021-06-27,consistent,2,37
2021-07-04,2021-06-22,consistent,2,7396
2021-07-04,2021-06-26,consistent,2,8749
2021-07-04,2021-06-25,consistent,2,8344
2021-07-04,2021-06-24,consistent,2,3117
2021-07-05,2021-06-23,consistent,3,8181
2021-07-05,2021-06-27,consistent,1,37
2021-07-05,2021-06-26,consistent,3,8886
2021-07-05,2021-06-21,consistent,3,7869
